中文名,英文名,等级,总排名,等级内序号,海克斯名称
盲僧,LeeSin,棱彩,57,17,潘朵拉的盒子
盲僧,LeeSin,黄金,58,25,尖端发明家
盲僧,LeeSin,黄金,59,26,灵魂虹吸
盲僧,LeeSin,黄金,60,27,闪现向前
盲僧,LeeSin,黄金,61,28,坦克引擎
盲僧,LeeSin,黄金,62,29,神圣干预
盲僧,LeeSin,白银,63,17,逃跑计划
盲僧,LeeSin,白银,64,18,刃下生风
盲僧,LeeSin,黄金,65,30,生机迸发
盲僧,LeeSin,黄金,66,31,有始有终
盲僧,LeeSin,棱彩,67,18,量子计算
盲僧,LeeSin,黄金,68,32,作弊：我能回城！
盲僧,LeeSin,棱彩,69,19,属性叠属性叠属性！
盲僧,LeeSin,棱彩,70,20,魄罗之王的弹跳
盲僧,LeeSin,黄金,71,33,咏叹奏鸣
盲僧,LeeSin,白银,72,19,杀意翻涌
盲僧,LeeSin,白银,73,20,霸符兄弟
盲僧,LeeSin,黄金,74,34,关键暴击
盲僧,LeeSin,黄金,75,35,任务：钢化你心
盲僧,LeeSin,黄金,76,36,升级：无尽之刃
盲僧,LeeSin,黄金,77,37,一板一眼
盲僧,LeeSin,棱彩,78,21,无限循环往复
盲僧,LeeSin,棱彩,79,22,终极刷新
盲僧,LeeSin,黄金,80,38,面包和果酱
盲僧,LeeSin,黄金,81,39,虚幻武器
盲僧,LeeSin,棱彩,82,23,蛋白粉奶昔
盲僧,LeeSin,黄金,83,40,易损
盲僧,LeeSin,白银,84,21,会心防御
盲僧,LeeSin,黄金,85,41,星界躯体
盲僧,LeeSin,白银,86,22,冰霜 幽灵
盲僧,LeeSin,白银,87,23,练腿日
盲僧,LeeSin,黄金,88,42,无休回复
盲僧,LeeSin,黄金,89,43,回力OK镖
盲僧,LeeSin,黄金,90,44,全心为你
盲僧,LeeSin,棱彩,91,24,终极唤醒
盲僧,LeeSin,黄金,92,45,黎明使者的坚决
盲僧,LeeSin,黄金,93,46,坚韧
盲僧,LeeSin,白银,94,24,重量级打击手
盲僧,LeeSin,黄金,95,47,圣火
盲僧,LeeSin,棱彩,96,25,当心小蛋糕！
盲僧,LeeSin,棱彩,97,26,踢踏舞
盲僧,LeeSin,棱彩,98,27,？？？
盲僧,LeeSin,白银,99,25,砸开那颗蛋
盲僧,LeeSin,白银,100,26,家园卫士
盲僧,LeeSin,白银,101,27,终极不可阻挡
盲僧,LeeSin,黄金,102,48,双发快射
盲僧,LeeSin,棱彩,103,28,全能龙魂
盲僧,LeeSin,黄金,104,49,急急小子
盲僧,LeeSin,棱彩,105,29,玻璃大炮
盲僧,LeeSin,棱彩,106,30,任务：海牛阿福的勇士
盲僧,LeeSin,棱彩,107,31,回归基本功
盲僧,LeeSin,棱彩,108,32,科学狂人
盲僧,LeeSin,白银,109,28,天音爆
盲僧,LeeSin,白银,110,29,防护面纱
盲僧,LeeSin,白银,111,30,转得我眩晕了
盲僧,LeeSin,黄金,112,50,更万用的瞄准镜
盲僧,LeeSin,黄金,113,51,面包和奶酪
盲僧,LeeSin,黄金,114,52,魔法飞弹
盲僧,LeeSin,白银,115,31,海克斯科技龙魂
盲僧,LeeSin,棱彩,116,33,你摸不到
盲僧,LeeSin,棱彩,117,34,夺金
盲僧,LeeSin,棱彩,118,35,感受燃烧
盲僧,LeeSin,棱彩,119,36,卡皮巴拉空投
盲僧,LeeSin,黄金,120,53,缩小射线
盲僧,LeeSin,棱彩,121,37,至高天诺言
盲僧,LeeSin,白银,122,32,升级：献祭
盲僧,LeeSin,棱彩,123,38,风语者的祝福
盲僧,LeeSin,白银,124,33,退敌力场
盲僧,LeeSin,白银,125,34,由暴生急
盲僧,LeeSin,棱彩,126,39,你肩上的恶魔
盲僧,LeeSin,白银,127,35,侵蚀
盲僧,LeeSin,白银,128,36,灵巧
盲僧,LeeSin,棱彩,129,40,慢炖
盲僧,LeeSin,棱彩,130,41,任务：艾卡西亚的陷落
盲僧,LeeSin,白银,131,37,山脉龙魂
盲僧,LeeSin,棱彩,132,42,小猫咪找妈妈
盲僧,LeeSin,棱彩,133,43,精怪魔法
盲僧,LeeSin,黄金,134,54,火上浇油
盲僧,LeeSin,白银,135,38,台风
盲僧,LeeSin,黄金,136,55,炽烈黎明
盲僧,LeeSin,棱彩,137,44,信念者的强化
盲僧,LeeSin,黄金,138,56,神射法师
盲僧,LeeSin,黄金,139,57,闪电打击
盲僧,LeeSin,白银,140,39,万用瞄准镜
盲僧,LeeSin,白银,141,40,双生火焰
盲僧,LeeSin,棱彩,142,45,砍伤
盲僧,LeeSin,白银,143,41,升级：荆棘之甲
盲僧,LeeSin,棱彩,144,46,连拨击锤
盲僧,LeeSin,棱彩,145,47,最万用的瞄准镜
盲僧,LeeSin,棱彩,146,48,激光治疗
盲僧,LeeSin,白银,147,42,唯快不破
盲僧,LeeSin,棱彩,148,49,和我一起困在这里
盲僧,LeeSin,棱彩,149,50,升级：米凯尔的祝福
盲僧,LeeSin,黄金,150,58,接二连三
盲僧,LeeSin,黄金,151,59,暴击律动
盲僧,LeeSin,棱彩,152,51,炼狱导管
盲僧,LeeSin,白银,153,43,闪光弹
盲僧,LeeSin,棱彩,154,52,地狱三头犬
盲僧,LeeSin,白银,155,44,纯粹主义者 - 术师
盲僧,LeeSin,棱彩,156,53,双刀流
盲僧,LeeSin,白银,157,45,冰寒
盲僧,LeeSin,棱彩,158,54,男爵之手
盲僧,LeeSin,黄金,159,60,基石法师
盲僧,LeeSin,白银,160,46,点亮他们！
盲僧,LeeSin,白银,161,47,吵闹鬼
盲僧,LeeSin,白银,162,48,巫师式思考
盲僧,LeeSin,白银,163,49,闪闪现现
盲僧,LeeSin,棱彩,164,55,死亡之环
盲僧,LeeSin,黄金,165,61,升级：耀光
盲僧,LeeSin,白银,166,50,海洋龙魂
盲僧,LeeSin,白银,167,51,升级：中娅
盲僧,LeeSin,棱彩,168,56,任务：沃格勒特的巫师帽
盲僧,LeeSin,白银,169,52,折磨者
盲僧,LeeSin,棱彩,170,57,王中王，靴中靴
盲僧,LeeSin,白银,171,53,血上加伤
曙光女神,Leona,黄金,1,1,吞噬灵魂
曙光女神,Leona,黄金,2,2,坦克引擎
曙光女神,Leona,黄金,3,3,任务：钢化你心
曙光女神,Leona,白银,4,1,扇巴掌
曙光女神,Leona,黄金,5,4,星界躯体
曙光女神,Leona,黄金,6,5,坚韧
曙光女神,Leona,白银,7,2,恶趣味
曙光女神,Leona,棱彩,8,1,巨像的勇气
曙光女神,Leona,棱彩,9,2,飞身踢
曙光女神,Leona,白银,10,3,重量级打击手
曙光女神,Leona,棱彩,11,3,歌利亚巨人
曙光女神,Leona,棱彩,12,4,慢炖
曙光女神,Leona,黄金,13,6,不动如山
曙光女神,Leona,白银,14,4,坚若磐石
曙光女神,Leona,棱彩,15,5,任务：艾卡西亚的陷落
曙光女神,Leona,白银,16,5,升级：荆棘之甲
曙光女神,Leona,黄金,17,7,缩小引擎
曙光女神,Leona,黄金,18,8,古式佳酿
曙光女神,Leona,黄金,19,9,质变：棱彩阶
曙光女神,Leona,棱彩,20,6,残忍
曙光女神,Leona,白银,21,6,冰霜 幽灵
曙光女神,Leona,白银,22,7,折磨者
曙光女神,Leona,白银,23,8,升级：献祭
曙光女神,Leona,黄金,24,10,祖母的辣椒油
曙光女神,Leona,白银,25,9,自我毁灭
曙光女神,Leona,黄金,26,11,尖端发明家
曙光女神,Leona,黄金,27,12,升级：雪球
曙光女神,Leona,白银,28,10,质变：黄金阶
曙光女神,Leona,黄金,29,13,神圣干预
曙光女神,Leona,黄金,30,14,属性叠属性！
曙光女神,Leona,黄金,31,15,雪球扭蛋机
曙光女神,Leona,棱彩,32,7,舞会女王
曙光女神,Leona,棱彩,33,8,无限循环往复
曙光女神,Leona,棱彩,34,9,史上最大雪球
曙光女神,Leona,黄金,35,16,黎明使者的坚决
曙光女神,Leona,黄金,36,17,面包和黄油
曙光女神,Leona,黄金,37,18,生机迸发
曙光女神,Leona,棱彩,38,10,踢踏舞
曙光女神,Leona,黄金,39,19,循环往复
曙光女神,Leona,棱彩,40,11,质变：混沌
曙光女神,Leona,黄金,41,20,最终都市列车
曙光女神,Leona,白银,42,11,俯冲轰炸
曙光女神,Leona,白银,43,12,属性！
曙光女神,Leona,黄金,44,21,红包
曙光女神,Leona,黄金,45,22,弹球
曙光女神,Leona,黄金,46,23,会心治疗
曙光女神,Leona,棱彩,47,12,砍伤
曙光女神,Leona,黄金,48,24,超凡邪恶
曙光女神,Leona,棱彩,49,13,蛋白粉奶昔
曙光女神,Leona,白银,50,13,山脉龙魂
曙光女神,Leona,黄金,51,25,作弊：我能回城！
曙光女神,Leona,棱彩,52,14,激光治疗
曙光女神,Leona,白银,53,14,侵蚀
曙光女神,Leona,黄金,54,26,无休回复
曙光女神,Leona,黄金,55,27,面包和果酱
曙光女神,Leona,黄金,56,28,捐赠
曙光女神,Leona,棱彩,57,15,神圣雪球
曙光女神,Leona,黄金,58,29,面包和奶酪
曙光女神,Leona,白银,59,15,速度恶魔
曙光女神,Leona,棱彩,60,16,潘朵拉的盒子
曙光女神,Leona,白银,61,16,海洋龙魂
曙光女神,Leona,棱彩,62,17,魄罗之王的弹跳
曙光女神,Leona,棱彩,63,18,量子计算
曙光女神,Leona,黄金,64,30,回力OK镖
曙光女神,Leona,棱彩,65,19,尊我为王
曙光女神,Leona,白银,66,17,逃跑计划
曙光女神,Leona,白银,67,18,由心及物
曙光女神,Leona,棱彩,68,20,最终形态
曙光女神,Leona,棱彩,69,21,属性叠属性叠属性！
曙光女神,Leona,白银,70,19,练腿日
曙光女神,Leona,白银,71,20,快中求稳
曙光女神,Leona,白银,72,21,火狐
曙光女神,Leona,黄金,73,31,虚幻武器
曙光女神,Leona,白银,74,22,霸符兄弟
曙光女神,Leona,黄金,75,32,狂徒豪气
曙光女神,Leona,黄金,76,33,更万用的瞄准镜
曙光女神,Leona,棱彩,77,22,？？？
曙光女神,Leona,黄金,78,34,魔鬼之舞
曙光女神,Leona,白银,79,23,会心防御
曙光女神,Leona,白银,80,24,负重爆气
曙光女神,Leona,棱彩,81,23,卡皮巴拉空投
曙光女神,Leona,棱彩,82,24,终极刷新
曙光女神,Leona,黄金,83,35,心灵净化
曙光女神,Leona,黄金,84,36,裁决使
曙光女神,Leona,白银,85,25,帽上加帽
曙光女神,Leona,黄金,86,37,闪现向前
曙光女神,Leona,棱彩,87,25,小丑学院
曙光女神,Leona,棱彩,88,26,终极唤醒
曙光女神,Leona,棱彩,89,27,秘术冲拳
曙光女神,Leona,棱彩,90,28,科学狂人
曙光女神,Leona,棱彩,91,29,感受燃烧
曙光女神,Leona,棱彩,92,30,当心小蛋糕！
曙光女神,Leona,黄金,93,38,炽烈黎明
曙光女神,Leona,黄金,94,39,易损
曙光女神,Leona,白银,95,26,防护面纱
曙光女神,Leona,棱彩,96,31,和我一起困在这里
曙光女神,Leona,白银,97,27,退敌力场
曙光女神,Leona,白银,98,28,转得我眩晕了
曙光女神,Leona,棱彩,99,32,全能龙魂
曙光女神,Leona,黄金,100,40,火上浇油
曙光女神,Leona,棱彩,101,33,精怪魔法
曙光女神,Leona,白银,102,29,家园卫士
曙光女神,Leona,白银,103,30,终极不可阻挡
曙光女神,Leona,白银,104,31,万用瞄准镜
曙光女神,Leona,黄金,105,41,溢流
曙光女神,Leona,棱彩,106,34,炼狱导管
曙光女神,Leona,棱彩,107,35,全凭身法
曙光女神,Leona,棱彩,108,36,虚空裂隙
曙光女神,Leona,黄金,109,42,急急小子
曙光女神,Leona,黄金,110,43,关键暴击
曙光女神,Leona,黄金,111,44,神射法师
曙光女神,Leona,白银,112,32,海克斯科技龙魂
曙光女神,Leona,黄金,113,45,魄罗爆破手
曙光女神,Leona,白银,114,33,渴血
曙光女神,Leona,黄金,115,46,魔法飞弹
曙光女神,Leona,白银,116,34,暗影疾奔
曙光女神,Leona,棱彩,117,37,你摸不到
曙光女神,Leona,黄金,118,47,杀戮时间到了
曙光女神,Leona,棱彩,119,38,任务：海牛阿福的勇士
曙光女神,Leona,棱彩,120,39,扳机炼狱
曙光女神,Leona,白银,121,35,冰寒
曙光女神,Leona,棱彩,122,40,夺金
曙光女神,Leona,棱彩,123,41,最万用的瞄准镜
曙光女神,Leona,白银,124,36,杀意翻涌
曙光女神,Leona,黄金,125,48,灵魂虹吸
曙光女神,Leona,黄金,126,49,吸血习性
曙光女神,Leona,白银,127,37,炼狱龙魂
曙光女神,Leona,黄金,128,50,有始有终
曙光女神,Leona,棱彩,129,42,大地苏醒
曙光女神,Leona,黄金,130,51,夜狩
曙光女神,Leona,黄金,131,52,罪恶快感
曙光女神,Leona,白银,132,38,纯粹主义者 - 术师
曙光女神,Leona,白银,133,39,灵巧
曙光女神,Leona,棱彩,134,43,回归基本功
曙光女神,Leona,白银,135,40,双生火焰
曙光女神,Leona,棱彩,136,44,利刃华尔兹
曙光女神,Leona,棱彩,137,45,巨人杀手
曙光女神,Leona,黄金,138,53,穿针引线
曙光女神,Leona,白银,139,41,吵闹鬼
曙光女神,Leona,黄金,140,54,双发快射
曙光女神,Leona,白银,141,42,物理转魔法
曙光女神,Leona,白银,142,43,注魔
曙光女神,Leona,白银,143,44,狂热者
曙光女神,Leona,棱彩,144,46,尤里卡
曙光女神,Leona,棱彩,145,47,珠光护手
曙光女神,Leona,白银,146,45,巫师式思考
曙光女神,Leona,棱彩,147,48,男爵之手
曙光女神,Leona,黄金,148,55,基石法师
曙光女神,Leona,黄金,149,56,超强大脑
曙光女神,Leona,棱彩,150,49,你肩上的恶魔
曙光女神,Leona,白银,151,46,魔法转物理
曙光女神,Leona,白银,152,47,点亮他们！
曙光女神,Leona,黄金,153,57,咏叹奏鸣
曙光女神,Leona,白银,154,48,由暴生急
曙光女神,Leona,棱彩,155,50,战争交响乐
曙光女神,Leona,白银,156,49,刃下生风
曙光女神,Leona,黄金,157,58,升级：耀光
曙光女神,Leona,棱彩,158,51,不祥契约
曙光女神,Leona,棱彩,159,52,地狱三头犬
曙光女神,Leona,棱彩,160,53,玻璃大炮
曙光女神,Leona,白银,161,50,升级：中娅
曙光女神,Leona,白银,162,51,唯快不破
曙光女神,Leona,棱彩,163,54,任务：沃格勒特的巫师帽
曙光女神,Leona,黄金,164,59,缩小射线
曙光女神,Leona,白银,165,52,闪光弹
曙光女神,Leona,白银,166,53,闪闪现现
曙光女神,Leona,白银,167,54,急救用具
曙光女神,Leona,黄金,168,60,圣火
曙光女神,Leona,棱彩,169,55,死亡之环
曙光女神,Leona,棱彩,170,56,信念者的强化
曙光女神,Leona,黄金,171,61,暴击律动
曙光女神,Leona,黄金,172,62,升级：无尽之刃
曙光女神,Leona,白银,173,55,天音爆
曙光女神,Leona,黄金,174,63,升级：狂妄
曙光女神,Leona,棱彩,175,57,连拨击锤
曙光女神,Leona,白银,176,56,升级：收集者
曙光女神,Leona,棱彩,177,58,王中王，靴中靴
曙光女神,Leona,黄金,178,64,接二连三
曙光女神,Leona,白银,179,57,台风
含羞蓓蕾,Lillia,黄金,1,1,祖母的辣椒油
含羞蓓蕾,Lillia,黄金,2,2,魔法飞弹
含羞蓓蕾,Lillia,棱彩,3,1,炼狱导管
含羞蓓蕾,Lillia,白银,4,1,速度恶魔
含羞蓓蕾,Lillia,黄金,5,3,超凡邪恶
含羞蓓蕾,Lillia,黄金,6,4,吸血习性
含羞蓓蕾,Lillia,白银,7,2,负重爆气
含羞蓓蕾,Lillia,棱彩,8,2,尤里卡
含羞蓓蕾,Lillia,棱彩,9,3,虚空裂隙
含羞蓓蕾,Lillia,黄金,10,5,缩小引擎
含羞蓓蕾,Lillia,黄金,11,6,裁决使
含羞蓓蕾,Lillia,棱彩,12,4,珠光护手
含羞蓓蕾,Lillia,白银,13,3,冰寒
含羞蓓蕾,Lillia,黄金,14,7,质变：棱彩阶
含羞蓓蕾,Lillia,白银,15,4,巫师式思考
含羞蓓蕾,Lillia,棱彩,16,5,巨人杀手
含羞蓓蕾,Lillia,黄金,17,8,古式佳酿
含羞蓓蕾,Lillia,白银,18,5,火狐
含羞蓓蕾,Lillia,黄金,19,9,有始有终
含羞蓓蕾,Lillia,黄金,20,10,穿针引线
含羞蓓蕾,Lillia,黄金,21,11,易损
含羞蓓蕾,Lillia,白银,22,6,物理转魔法
含羞蓓蕾,Lillia,黄金,23,12,循环往复
含羞蓓蕾,Lillia,黄金,24,13,魄罗爆破手
含羞蓓蕾,Lillia,黄金,25,14,升级：雪球
含羞蓓蕾,Lillia,黄金,26,15,属性叠属性！
含羞蓓蕾,Lillia,白银,27,7,质变：黄金阶
含羞蓓蕾,Lillia,黄金,28,16,红包
含羞蓓蕾,Lillia,白银,29,8,属性！
含羞蓓蕾,Lillia,黄金,30,17,溢流
含羞蓓蕾,Lillia,白银,31,9,双生火焰
含羞蓓蕾,Lillia,黄金,32,18,面包和黄油
含羞蓓蕾,Lillia,白银,33,10,升级：中娅
含羞蓓蕾,Lillia,黄金,34,19,面包和奶酪
含羞蓓蕾,Lillia,黄金,35,20,弹球
含羞蓓蕾,Lillia,黄金,36,21,雪球扭蛋机
含羞蓓蕾,Lillia,白银,37,11,旋转至胜
含羞蓓蕾,Lillia,黄金,38,22,杀戮时间到了
含羞蓓蕾,Lillia,棱彩,39,6,任务：沃格勒特的巫师帽
含羞蓓蕾,Lillia,黄金,40,23,基石法师
含羞蓓蕾,Lillia,白银,41,12,由心及物
含羞蓓蕾,Lillia,白银,42,13,帽上加帽
含羞蓓蕾,Lillia,棱彩,43,7,史上最大雪球
含羞蓓蕾,Lillia,黄金,44,24,超强大脑
含羞蓓蕾,Lillia,黄金,45,25,急急小子
含羞蓓蕾,Lillia,黄金,46,26,无休回复
含羞蓓蕾,Lillia,棱彩,47,8,不祥契约
含羞蓓蕾,Lillia,黄金,48,27,心灵净化
含羞蓓蕾,Lillia,黄金,49,28,捐赠
含羞蓓蕾,Lillia,棱彩,50,9,无限循环往复
含羞蓓蕾,Lillia,白银,51,14,练腿日
含羞蓓蕾,Lillia,棱彩,52,10,质变：混沌
含羞蓓蕾,Lillia,白银,53,15,唯快不破
含羞蓓蕾,Lillia,白银,54,16,霸符兄弟
含羞蓓蕾,Lillia,白银,55,17,渴血
含羞蓓蕾,Lillia,白银,56,18,家园卫士
含羞蓓蕾,Lillia,白银,57,19,海洋龙魂
含羞蓓蕾,Lillia,棱彩,58,11,神圣雪球
含羞蓓蕾,Lillia,棱彩,59,12,潘朵拉的盒子
含羞蓓蕾,Lillia,棱彩,60,13,最终形态
含羞蓓蕾,Lillia,黄金,61,29,会心治疗
含羞蓓蕾,Lillia,黄金,62,30,作弊：我能回城！
含羞蓓蕾,Lillia,黄金,63,31,神射法师
含羞蓓蕾,Lillia,白银,64,20,逃跑计划
含羞蓓蕾,Lillia,黄金,65,32,坦克引擎
含羞蓓蕾,Lillia,棱彩,66,14,死亡之环
含羞蓓蕾,Lillia,棱彩,67,15,属性叠属性叠属性！
含羞蓓蕾,Lillia,黄金,68,33,虚幻武器
含羞蓓蕾,Lillia,黄金,69,34,神圣干预
含羞蓓蕾,Lillia,黄金,70,35,闪现向前
含羞蓓蕾,Lillia,白银,71,21,炼狱龙魂
含羞蓓蕾,Lillia,棱彩,72,16,踢踏舞
含羞蓓蕾,Lillia,白银,73,22,侵蚀
含羞蓓蕾,Lillia,黄金,74,36,罪恶快感
含羞蓓蕾,Lillia,白银,75,23,海克斯科技龙魂
含羞蓓蕾,Lillia,白银,76,24,点亮他们！
含羞蓓蕾,Lillia,黄金,77,37,关键暴击
含羞蓓蕾,Lillia,黄金,78,38,圣火
含羞蓓蕾,Lillia,黄金,79,39,最终都市列车
含羞蓓蕾,Lillia,黄金,80,40,炽烈黎明
含羞蓓蕾,Lillia,白银,81,25,杀意翻涌
含羞蓓蕾,Lillia,黄金,82,41,任务：钢化你心
含羞蓓蕾,Lillia,黄金,83,42,灵魂虹吸
含羞蓓蕾,Lillia,黄金,84,43,尖端发明家
含羞蓓蕾,Lillia,白银,85,26,急救用具
含羞蓓蕾,Lillia,白银,86,27,注魔
含羞蓓蕾,Lillia,棱彩,87,17,终极唤醒
含羞蓓蕾,Lillia,黄金,88,44,生机迸发
含羞蓓蕾,Lillia,棱彩,89,18,夺金
含羞蓓蕾,Lillia,黄金,90,45,回力OK镖
含羞蓓蕾,Lillia,棱彩,91,19,飞身踢
含羞蓓蕾,Lillia,棱彩,92,20,小丑学院
含羞蓓蕾,Lillia,黄金,93,46,坚韧
含羞蓓蕾,Lillia,棱彩,94,21,回归基本功
含羞蓓蕾,Lillia,棱彩,95,22,终极刷新
含羞蓓蕾,Lillia,白银,96,28,纯粹主义者 - 术师
含羞蓓蕾,Lillia,白银,97,29,俯冲轰炸
含羞蓓蕾,Lillia,棱彩,98,23,玻璃大炮
含羞蓓蕾,Lillia,棱彩,99,24,当心小蛋糕！
含羞蓓蕾,Lillia,黄金,100,47,面包和果酱
含羞蓓蕾,Lillia,白银,101,30,狂热者
含羞蓓蕾,Lillia,黄金,102,48,火上浇油
含羞蓓蕾,Lillia,黄金,103,49,星界躯体
含羞蓓蕾,Lillia,棱彩,104,25,科学狂人
含羞蓓蕾,Lillia,棱彩,105,26,魄罗之王的弹跳
含羞蓓蕾,Lillia,黄金,106,50,黎明使者的坚决
含羞蓓蕾,Lillia,棱彩,107,27,？？？
含羞蓓蕾,Lillia,棱彩,108,28,量子计算
含羞蓓蕾,Lillia,白银,109,31,会心防御
含羞蓓蕾,Lillia,白银,110,32,自我毁灭
含羞蓓蕾,Lillia,棱彩,111,29,歌利亚巨人
含羞蓓蕾,Lillia,白银,112,33,终极不可阻挡
含羞蓓蕾,Lillia,棱彩,113,30,全能龙魂
含羞蓓蕾,Lillia,白银,114,34,冰霜 幽灵
含羞蓓蕾,Lillia,白银,115,35,升级：献祭
含羞蓓蕾,Lillia,棱彩,116,31,卡皮巴拉空投
含羞蓓蕾,Lillia,棱彩,117,32,舞会女王
含羞蓓蕾,Lillia,棱彩,118,33,你肩上的恶魔
含羞蓓蕾,Lillia,棱彩,119,34,任务：海牛阿福的勇士
含羞蓓蕾,Lillia,白银,120,36,防护面纱
含羞蓓蕾,Lillia,棱彩,121,35,尊我为王
含羞蓓蕾,Lillia,棱彩,122,36,蛋白粉奶昔
含羞蓓蕾,Lillia,棱彩,123,37,秘术冲拳
含羞蓓蕾,Lillia,黄金,124,51,魔鬼之舞
含羞蓓蕾,Lillia,棱彩,125,38,你摸不到
含羞蓓蕾,Lillia,棱彩,126,39,感受燃烧
含羞蓓蕾,Lillia,棱彩,127,40,慢炖
含羞蓓蕾,Lillia,白银,128,37,转得我眩晕了
含羞蓓蕾,Lillia,白银,129,38,吵闹鬼
含羞蓓蕾,Lillia,黄金,130,52,双发快射
含羞蓓蕾,Lillia,棱彩,131,41,精准奇才
含羞蓓蕾,Lillia,棱彩,132,42,扳机炼狱
含羞蓓蕾,Lillia,黄金,133,53,更万用的瞄准镜
含羞蓓蕾,Lillia,白银,134,39,退敌力场
含羞蓓蕾,Lillia,白银,135,40,由暴生急
含羞蓓蕾,Lillia,棱彩,136,43,利刃华尔兹
含羞蓓蕾,Lillia,棱彩,137,44,任务：艾卡西亚的陷落
含羞蓓蕾,Lillia,白银,138,41,山脉龙魂
含羞蓓蕾,Lillia,棱彩,139,45,男爵之手
含羞蓓蕾,Lillia,棱彩,140,46,激光治疗
含羞蓓蕾,Lillia,棱彩,141,47,战争交响乐
含羞蓓蕾,Lillia,白银,142,42,强力护盾
含羞蓓蕾,Lillia,棱彩,143,48,和我一起困在这里
含羞蓓蕾,Lillia,白银,144,43,万用瞄准镜
含羞蓓蕾,Lillia,棱彩,145,49,风语者的祝福
含羞蓓蕾,Lillia,棱彩,146,50,最万用的瞄准镜
含羞蓓蕾,Lillia,白银,147,44,灵巧
含羞蓓蕾,Lillia,白银,148,45,魔法转物理
含羞蓓蕾,Lillia,棱彩,149,51,砍伤
含羞蓓蕾,Lillia,黄金,150,54,暴击律动
含羞蓓蕾,Lillia,白银,151,46,重量级打击手
含羞蓓蕾,Lillia,白银,152,47,升级：荆棘之甲
含羞蓓蕾,Lillia,黄金,153,55,咏叹奏鸣
含羞蓓蕾,Lillia,棱彩,154,52,地狱三头犬
含羞蓓蕾,Lillia,白银,155,48,闪闪现现
含羞蓓蕾,Lillia,棱彩,156,53,连拨击锤
含羞蓓蕾,Lillia,黄金,157,56,升级：耀光
含羞蓓蕾,Lillia,白银,158,49,升级：收集者
含羞蓓蕾,Lillia,黄金,159,57,升级：无尽之刃
含羞蓓蕾,Lillia,棱彩,160,54,双刀流
含羞蓓蕾,Lillia,白银,161,50,天音爆
含羞蓓蕾,Lillia,白银,162,51,折磨者
含羞蓓蕾,Lillia,白银,163,52,台风
含羞蓓蕾,Lillia,黄金,164,58,缩小射线
含羞蓓蕾,Lillia,白银,165,53,血上加伤
含羞蓓蕾,Lillia,棱彩,166,55,信念者的强化
含羞蓓蕾,Lillia,黄金,167,59,接二连三
含羞蓓蕾,Lillia,黄金,168,60,升级：狂妄
含羞蓓蕾,Lillia,棱彩,169,56,王中王，靴中靴
冰霜女巫,Lissandra,黄金,1,1,裁决使
冰霜女巫,Lissandra,棱彩,2,1,虚空裂隙
冰霜女巫,Lissandra,黄金,3,2,超凡邪恶
冰霜女巫,Lissandra,黄金,4,3,魔法飞弹
冰霜女巫,Lissandra,白银,5,1,升级：中娅
冰霜女巫,Lissandra,黄金,6,4,杀戮时间到了
冰霜女巫,Lissandra,白银,7,2,巫师式思考
冰霜女巫,Lissandra,黄金,8,5,祖母的辣椒油
冰霜女巫,Lissandra,棱彩,9,2,尤里卡
冰霜女巫,Lissandra,黄金,10,6,心灵净化
冰霜女巫,Lissandra,棱彩,11,3,珠光护手
冰霜女巫,Lissandra,白银,12,3,冰寒
